MANCODIGO,
"001204057"
"005305021"
"004537002"
"004537004"
"001308077"
"004637021"
"002584019"
"009202067"
"005308009"
"005643056"
"001119002"
"005669062"
"004539039"
"004614026"
"004107019"
"005668074"
"001406006"
"004529015"
"002616061"
"004308027"
"005679022"
"006303034"
"005506007"
"006303033"
"004401074"
"004108050"
"004638029"
"007407013"
"004623012"
"005608059"
"005675026"
"009123025"
"004522096"
"004569033"
"002630034"
"004539058"
"002415027"
"002415033"
"002311003"
"002570077"
"004503099"
"002415037"
"008407003"
"009125007"
"001313011"
"005601066"
"002576098"
"002576099"
"002311002"
"002577009"
"002577010"
"002582033"
"004573092"
"002431049"
"005204020"
"205101014"
"001301060"
"001334005"
"002428026"
"002426049"
"002582047"
"002583023"
"002583025"
"002209041"
"004539012"
"004402005"
"004593005"
"004539020"
"002571032"
"002571081"
"001418087"
"005675081"
"004568028"
"004501038"
"004203009"
"006401064"
"002415020"
"002415021"
"002591006"
"002557016"
"002599003"
"002636013"
"002636014"
"002591003"
"002591004"
"005649009"
"002571050"
"002571054"
"004594059"
"004594039"
"002578019"
"005660073"
"004594049"
"004594076"
"006302010"
"007310012"
"002449041"
"008406004"
"004528060"
"005621027"
"004595042"
"002501016"
"001102060"
"009242029"
"004402010"
"004405079"
"004405089"
"001416005"
"001416013"
"004308042"
"006319013"
"004511013"
"009108042"
"004518054"
"004631056"
"004637028"
"005202015"
"004511049"
"004511057"
"009136013"
"004604051"
"008528019"
"002595008"
"004305014"
"004104024"
"003105006"
"005611066"
"005507031"
"001301057"
"005675001"
"001301058"
"006529011"
"004612058"
"004108003"
"009255044"
"004412031"
"009232093"
"002518043"
"008417026"
"004405064"
"004402018"
"004402020"
"005680051"
"002548034"
"002548099"
"008312003"
"008312022"
"002580036"
"001355034"
"005615002"
"005614070"
"004517009"
"006510039"
"002104034"
"005684035"
"004544031"
"002415002"
"004309037"
"004309038"
"002415003"
"005608036"
"004108025"
"002514005"
"004514046"
"001102031"
"004562017"
"004578007"
"005606061"
"004409048"
"009267042"
"004402025"
"004406008"
"004406005"
"004406009"
"004406012"
"004406014"
"004406015"
"008540022"
"004406018"
"004406021"
"006402053"
"001209007"
"004402013"
"004405007"
"004405009"
"004405013"
"004405014"
"001310013"
"001325034"
"001310017"
"004405017"
"004405018"
"004405019"
"004304016"
"009267049"
"002554016"
"009267050"
"002594013"
"002594019"
"002503025"
"009214007"
"006414019"
"001106015"
"004111031"
"005619004"
"005619005"
"008417024"
"008504040"
"009217025"
"001404010"
"002407027"
"006408005"
"004309039"
"003103029"
"003103030"
"004309040"
"004309041"
"004402043"
"004402040"
"001404029"
"005105009"
"001338005"
"005675039"
"001405011"
"004404036"
"004404032"
"004404037"
"004404040"
"004404041"
"004405071"
"004405072"
"002508003"
"002594085"
"009267052"
"009267054"
"006204030"
"004402064"
"004402065"
"004402066"
"004402069"
"006417008"
"004403006"
"004405080"
"004609078"
"002435033"
"004405076"
"004405082"
"004405083"
"004405084"
"004413018"
"004405086"
"004405087"
"004405088"
"004406003"
"004405063"
"004405069"
"004405070"
"004413031"
"006320027"
"004316005"
"004403014"
"004403011"
"005684031"
"001318016"
"004304001"
"001320020"
"004406053"
"001321068"
"004413033"
"005684033"
"005684034"
"009218023"
"005509020"
"004405075"
"004406004"
"004413012"
"004403012"
"004403013"
"001419050"
"004402054"
"004402055"
"004402056"
"004402060"
"002549044"
"004402061"
"007302015"
"002611054"
"004402062"
"004402063"
"004405049"
"004405051"
"004405043"
"004405053"
"004405054"
"002607060"
"004501063"
"002506018"
"009209087"
"001347076"
"004316004"
"004310032"
"005684036"
"005684029"
"005684030"
"005509009"
"004402034"
"002415006"
"002415010"
"001318017"
"004604096"
"004405027"
"004405026"
"004405028"
"004405029"
"004405030"
"004405031"
"004405023"
"004405034"
"004405036"
"004405037"
"004304057"
"001356034"
"004511010"
"008526004"
"005509014"
"001411002"
"005104003"
"004556017"
"001350003"
"005509019"
"002627073"
"004581095"
"004309021"
"004309023"
"006212013"
"009250082"
"008543038"
"002558032"
"002524063"
"002570042"
"002594078"
"002594083"
"008416006"
"001304019"
"009221045"
"006104008"
"007402016"
"002204026"
"004402049"
"004402051"
"005655013"
"005649019"
"004402053"
"004406044"
"004406042"
"004406043"
"004406046"
"004406047"
"004406048"
"004406049"
"004406051"
"004406052"
"004406054"
"004406056"
"004304075"
"004211021"
"004211016"
"004212030"
"002540022"
"004307017"
"005608013"
"004627013"
"002536013"
"005608053"
"009208032"
"008418051"
"005619008"
"004402046"
"008213020"
"002105007"
"005669052"
"005629035"
"004525041"
"004401004"
"004401009"
"001424025"
"004401015"
"002560059"
"004528008"
"004565006"
"001319088"
"001423082"
"004212026"
"005509037"
"005509038"
"004403016"
"004403017"
"004403020"
"004403021"
"004403024"
"004406022"
"004406027"
"004406028"
"004401016"
"005603010"
"004528007"
"009223002"
"004403028"
"004403029"
"004403032"
"004403034"
"004403035"
"002415049"
"002415052"
"004211020"
"004211017"
"004211018"
"008505019"
"002538035"
"005657082"
"002553019"
"004534071"
"002553036"
"006505020"
"008515058"
"005606059"
"008507032"
"005608031"
"004619003"
"001320015"
"004403058"
"005602035"
"004403063"
"004403064"
"004403066"
"004212021"
"004212018"
"004212019"
"004212020"
"001336099"
"002553006"
"002521093"
"004584017"
"004310006"
"002571038"
"002571052"
"002436002"
"001425035"
"005510015"
"004561045"
"004553024"
"007307001"
"004535016"
"004594047"
"002523064"
"009218018"
"004317007"
"005602026"
"004403042"
"004403046"
"004403047"
"008536059"
"004403051"
"004403052"
"004212003"
"004212004"
"004212005"
"004212001"
"004212008"
"004212009"
"004212010"
"004212014"
"004212015"
"004212016"
"208203086"
"005102031"
"005661071"
"008521016"
"004631040"
"002438024"
"004631041"
"004631042"
"004631043"
"004621005"
"006406044"
"004513094"
"009233075"
"001420037"
"004642010"
"005106002"
"005106003"
"005106004"
"005106006"
"002415018"
"002427020"
"008533036"
"008420003"
"008306009"
"005502002"
"002616054"
"005102033"
"005102038"
"002526001"
"007201001"
"005102045"
"002611053"
"004582009"
"008506040"
"002523096"
"005202029"
"002433041"
"008417094"
"005661057"
"004621060"
"002597011"
"006504090"
"009119005"
"008505062"
"004638038"
"001306038"
"004557038"
"002553040"
"002209020"
"004514051"
"004551009"
"004108048"
"007201015"
"002434060"
"004632018"
"004632019"
"004401060"
"004542035"
"008517011"
"005667020"
"006517035"
"008202003"
"002101015"
"004621011"
"004621012"
"004621013"
"009237070"
"002607039"
"004588010"
"004621020"
"004621036"
"004554010"
"002547093"
"008503002"
"001103028"
"002553017"
"002615023"
"004404020"
"005667043"
"004576031"
"005648030"
"004567028"
"004406032"
"004406023"
"005509039"
"005509040"
"001310020"
"004305023"
"004528044"
"009111005"
"008408038"
"005619002"
"005619006"
"004403025"
"004501028"
"001305012"
"008311014"
"004521089"
"008220051"
"006311023"
"004546051"
"007204020"
"002553039"
"004308020"
"004308011"
"004308021"
"002104027"
"004534018"
"005648006"
"005611008"
"001412077"
"004555096"
"002521069"
"002616055"
"001355089"
"002434001"
"005502016"
"005502031"
"009136011"
"004622004"
"002529080"
"008304026"
"009202028"
"004631049"
"004631051"
"004632027"
"001347030"
"004632031"
"004632032"
"001348023"
"004532002"
"002527057"
"009124045"
"007310038"
"004621044"
"005665060"
"003212048"
"002513099"
"009257051"
"005652090"
"002411059"
"002434061"
"009124009"
"002411065"
"002599067"
"002416007"
"007305006"
"008544006"
"002599034"
"002409017"
"005657018"
"003107010"
"006403086"
"002440029"
"005614073"
"005667040"
"006208019"
"004589017"
"002553072"
"002553061"
"002553067"
"007406005"
"002529047"
"005106025"
"002517020"
"006506043"
"002636011"
"007310037"
"004504067"
"001327013"
"004403070"
"005305028"
"004517044"
"009117057"
"009107078"
"002521024"
"003210005"
"002595091"
"004633029"
"005630005"
"002548039"
"008403009"
"008315018"
"004560003"
"004628018"
"002521027"
"004622016"
"002521037"
"002521051"
"004628019"
"002549090"
"004538001"
"008544015"
"002539006"
"002107065"
"002435059"
"004520024"
"003102034"
"004105061"
"004554084"
"004555059"
"002508046"
"002205041"
"004643084"
"004540060"
"001363076"
"001412065"
"007102013"
"002553041"
"002440060"
"004641073"
"002611036"
"001347073"
"002560045"
"002545023"
"005631062"
"002460068"
"009105019"
"001427014"
"004544059"
"002409020"
"002444042"
"002409027"
"002409034"
"009263059"
"005106011"
"005106014"
"004632045"
"004632046"
"004604092"
"004507006"
"004203048"
"004574004"
"005507057"
"009111074"
"002428003"
"005502082"
"005683058"
"008522007"
"005608088"
"004501082"
"005502004"
"004552063"
"001102052"
"002529049"
"002529048"
"004404002"
"004637011"
"004534022"
"001352037"
"005652018"
"004621085"
"008309020"
"001416051"
"001417018"
"001417042"
"001417073"
"001417085"
"001418014"
"002420049"
"002420056"
"002529051"
"002529052"
"004620042"
"002529053"
"002420057"
"004631092"
"005202043"
"005202046"
"005202049"
"005202050"
"005308033"
"004404008"
"001418046"
"009232069"
"004633087"
"008521042"
"003104028"
"008312010"
"002615019"
"004620074"
"001416012"
"001416014"
"009215022"
"005617010"
"005507041"
"002412079"
"001310051"
"005616013"
"004601013"
"004641034"
"009237038"
"006313009"
"004302007"
"001416045"
"001416048"
"008544007"
"007405010"
"004308009"
"008544008"
"008544014"
"002529017"
"001418069"
"004580057"
"009120038"
"005105007"
"005105008"
"006511001"
"005636027"
"001414029"
"004504039"
"004308010"
"006313010"
"006313011"
"001333017"
"004504060"
"007406009"
"007406013"
"006410052"
"007406020"
"002529025"
"002205024"
"005102055"
"005632030"
"005632031"
"005632032"
"005101046"
"004556014"
"005632028"
"005632029"
"005632033"
"001403005"
"002557091"
"009205020"
"205102002"
"005502055"
"004604069"
"004574006"
"006417024"
"009124011"
"005102025"
"005102030"
"004604070"
"004604071"
"004604079"
"004604085"
"006409002"
"004631076"
"004631078"
"004403071"
"004403073"
"004403077"
"004579090"
"005204004"
"004633038"
"004633039"
"004637051"
"006402092"
"009111001"
"001316005"
"002409074"
"002433033"
"004404018"
"005201062"
"005201063"
"004203044"
"008312013"
"001311004"
"009226084"
"004504024"
"005614037"
"009258011"
"004519026"
"001416043"
"002607021"
"005101042"
"004620052"
"001418038"
"004620057"
"004620058"
"002510030"
"002507013"
"003204019"
"002572003"
"005652066"
"007402013"
"004622059"
"005634032"
"007301008"
"005503031"
"002513007"
"002513010"
"002513014"
"005611052"
"005647004"
"004622020"
"004503029"
"005649067"
"001421066"
"004633052"
"004579063"
"004579073"
"004622003"
"002420074"
"002432015"
"001428063"
"005203051"
"005603065"
"009205039"
"004625072"
"004578005"
"004304078"
"008403013"
"002513018"
"004630036"
"005201069"
"004633090"
"004621081"
"009243003"
"001209008"
"002409073"
"002569063"
"004627005"
"004627008"
"004612067"
"006103039"
"008505069"
"005202030"
"004619039"
"002519076"
"002607052"
"009126007"
"004413009"
"004620016"
"004620018"
"009112060"
"004316017"
"007406022"
"004404005"
"004404006"
"004404010"
"004404003"
"004404011"
"004404012"
"004404013"
"004404004"
"001416018"
"001416019"
"001416028"
"001416033"
"001416039"
"005503027"
"006417020"
"001306031"
"002582037"
"005207002"
"004620003"
"004620051"
"009254097"
"009120008"
"004621096"
"005616079"
"004522043"
"009208026"
"004599010"
"001331077"
"006417011"
"008502002"
"001419013"
"004579089"
"002605021"
"002104059"
"002529046"
"002529055"
"005105021"
"005101037"
"004579092"
"008513026"
"004631008"
"004631009"
"004618056"
"004618057"
"004618058"
"002404049"
"004621043"
"002420075"
"002432001"
"002432009"
"002432018"
"004622071"
"001347037"
"004622074"
"006409012"
"002549050"
"005668004"
"005606029"
"004611003"
"005103032"
"005502068"
"005611013"
"002442090"
"005510020"
"008310005"
"002529028"
"002529029"
"009252017"
"004613045"
"004621088"
"205308086"
"005665062"
"008315007"
"004613050"
"004613052"
"004613054"
"002434025"
"002616082"
"004403004"
"004403030"
"004643010"
"005101041"
"007201020"
"004553043"
"002578077"
"004541005"
"008207018"
"005621017"
"004643081"
"004110002"
"004630008"
"002529074"
"001319047"
"009216099"
"001421017"
"004631019"
"004631020"
"001327095"
"002548056"
"001354010"
"001318068"
"004623013"
"008309009"
"005648032"
"002595046"
"205319026"
"004593009"
"002529026"
"002529027"
"004627031"
"007202051"
"005629037"
"004619040"
"004523098"
"008512013"
"004631091"
"004637057"
"004642076"
"004642097"
"004642098"
"005103002"
"002203055"
"004506086"
"001355001"
"009226040"
"001430046"
"005101027"
"005101028"
"005101030"
"005207001"
"005101034"
"004618050"
"004618052"
"001426006"
"004576025"
"005206017"
"004554044"
"004619047"
"002529023"
"004622067"
"004622068"
"002529024"
"004643006"
"008314022"
"002529054"
"001321034"
"003103031"
"004628094"
"005401067"
"006512004"
"006512005"
"005401065"
"005402007"
"005402009"
"001319092"
"007401016"
"009106090"
"001323039"
"002576095"
"002502031"
"002502039"
"005502029"
"005502032"
"208127004"
"002576078"
"004517018"
"001431071"
"004613034"
"004104057"
"008105001"
"002538030"
"002571082"
"001324016"
"001324017"
"001324018"
"009112008"
"005308058"
"009112022"
"008308040"
"008415059"
"005652068"
"004620063"
"005505018"
"005505020"
"005505023"
"202309041"
"202309042"
"005505024"
"005505026"
"005601062"
"005620008"
"001405009"
"001356053"
"009245018"
"009245012"
"009245016"
"009245017"
"002576066"
"001207015"
"001202017"
"004550057"
"004620066"
"004308006"
"008535041"
"002526030"
"005405020"
"005405022"
"005502053"
"002552085"
"008515052"
"003102019"
"008505006"
"006521006"
"009132006"
"002576079"
"002414088"
"004621008"
"004621009"
"004621010"
"008413010"
"001410036"
"004621045"
"005617098"
"002402034"
"004601005"
"004634027"
"009108054"
"006507009"
"005406014"
"005406017"
"005503020"
"009111036"
"009258012"
"002571047"
"002571053"
"005102001"
"005102004"
"004612084"
"004612086"
"004611015"
"004614098"
"004617045"
"004617047"
"004612089"
"004612091"
"002529030"
"004516020"
"004618067"
"002529031"
"004618069"
"002529032"
"004628092"
"004544088"
"005614043"
"001319081"
"202309037"
"202309029"
"005503039"
"005503043"
"005507035"
"005507038"
"008503003"
"004595098"
"005403036"
"004616041"
"004622051"
"005606045"
"002539042"
"001315028"
"002202056"
"002448018"
"005632016"
"004520004"
"002625026"
"005204023"
"009266049"
"001423098"
"009266070"
"001323069"
"002548027"
"004406037"
"004406039"
"005507019"
"004105045"
"002574015"
"001408019"
"005665043"
"004545022"
"009211085"
"009220067"
"009225044"
"009237051"
"006527022"
"002536025"
"001421076"
"001421081"
"004621094"
"005111047"
"005503021"
"005503025"
"005503026"
"005503028"
"005503032"
"005505007"
"005505008"
"004403074"
"005657053"
"003109002"
"005110047"
"202309068"
"202309069"
"202309070"
"005504022"
"005505006"
"005505014"
"005111043"
"004573014"
"005657009"
"008408051"
"005405047"
"004568014"
"001340025"
"004565015"
"202309038"
"202309039"
"202309051"
"001422058"
"004207005"
"005106027"
"001204048"
"007303010"
"004596010"
"002303016"
"007101014"
"001311032"
"004595005"
"006212039"
"002524013"
"002574016"
"002305031"
"002510003"
"001205015"
"001336004"
"008535025"
"002595015"
"001348080"
"004620069"
"005401066"
"005401068"
"005401069"
"005401071"
"002205030"
"001410049"
"001410059"
"002436010"
"004621048"
"002503085"
"002404002"
"005502036"
"005507013"
"004642024"
"004104013"
"001315072"
"005665092"
"005665061"
"005406057"
"005406064"
"005406065"
"005667001"
"005102070"
"005637083"
"002558038"
"005609021"
"004550066"
"004550078"
"004550082"
"004401037"
"007307011"
"002612028"
"006208054"
"005505009"
"005505010"
"005505011"
"005505012"
"005110048"
"004554041"
"202309027"
"005110054"
"009105004"
"006517036"
"006402035"
"006505027"
"004556041"
"004556051"
"004557066"
"005402057"
"005406035"
"004617001"
"002402063"
"004527006"
"001363082"
"005635050"
"006405001"
"004206077"
"006504039"
"005675023"
"004518093"
"005502018"
"005508009"
"001315064"
"004535003"
"005666011"
"001421067"
"005641010"
"004206073"
"005680015"
"004406045"
"002607040"
"004405068"
"005102034"
"002607054"
"004614007"
"004614008"
"004614009"
"006528003"
"002438037"
"002404045"
"002540065"
"008418036"
"005648012"
"007106008"
"009126028"
"002417025"
"004522084"
"004620035"
"009112001"
"004620036"
"002538027"
"002538028"
"004612024"
"007301020"
"004505022"
"002438028"
"205308087"
"004545045"
"004505048"
"001423076"
"004542019"
"005603036"
"005505022"
"202309071"
"005203027"
"004503017"
"004517008"
"002563009"
"002563010"
"004545051"
"004584081"
"001428071"
"005680036"
"007101041"
"002538007"
"202309056"
"202309060"
"202309059"
"202309061"
"202309062"
"202309063"
"004519057"
"004519096"
"004519098"
"202309065"
"004207018"
"002402016"
"008412038"
"001421073"
"004628099"
"008515008"
"007301006"
"009221058"
"006505050"
"004565017"
"004545097"
"004545098"
"004605033"
"004565045"
"004565049"
"004565057"
"005504008"
"001325018"
"005608045"
"005616057"
"003210048"
"002523095"
"004109040"
"004624005"
"005505027"
"005505032"
"008518009"
"002511023"
"006410057"
"009242063"
"005102016"
"005649012"
"001328045"
"001328049"
"004406040"
"004612019"
"005507021"
"005507023"
"002560095"
"002583089"
"009250088"
"004620071"
"002429046"
"004508028"
"004617004"
"002612018"
"002612020"
"008513012"
"008513013"
"009129012"
"002552089"
"007203031"
"002565068"
"004584031"
"005202011"
"004202024"
"002103046"
"005304049"
"001354005"
"002564057"
"002558020"
"009255087"
"001363081"
"001407009"
"002511047"
"001305039"
"005304008"
"004519053"
"009245020"
"005304012"
"005401010"
"009250080"
"004545054"
"005616041"
"006407008"
"009256004"
"002620022"
"005401019"
"001337038"
"008418031"
"004517046"
"006423008"
"007205015"
"005103030"
"009204039"
"009228049"
"005666007"
"002553070"
"004551002"
"005626056"
"005626058"
"002416038"
"002511075"
"005502015"
"005508020"
"002520031"
"008205012"
"002202045"
"006418029"
"004546062"
"001304035"
"005668050"
"002525085"
"005405002"
"005405004"
"004560007"
"004412032"
"001108051"
"005203014"
"005503011"
"003204017"
"008106029"
"008530047"
"002402031"
"001423074"
"004402006"
"004402008"
"002620001"
"002511045"
"004545052"
"004545053"
"005649069"
"001410018"
"001410020"
"005606047"
"002434099"
"005206007"
"002103057"
"004204008"
"004550091"
"004550092"
"002105003"
"005201040"
"005201042"
"005201046"
"208126018"
"002569003"
"005601046"
"004613059"
"004613056"
"004613057"
"004613058"
"008107010"
"001340077"
"004621028"
"004621029"
"001404043"
"005616023"
"002564039"
"001412021"
"005304002"
"002434003"
"005304003"
"005402038"
"005609040"
"006518013"
"004623075"
"001348031"
"004613072"
"005505034"
"005505035"
"003203050"
"003203048"
"002552064"
"004209031"
"004543066"
"009254002"
"004501005"
"005650011"
"002612035"
"004604055"
"009255018"
"005304033"
"001324008"
"002538024"
"002538026"
"004604065"
"004517030"
"001426029"
"002573075"
"009228084"
"006212021"
"005207004"
"005207007"
"002104050"
"005207009"
"002513074"
"009255035"
"002594022"
"002201004"
"003209020"
"004405038"
"006506058"
"005405041"
"005405042"
"001411021"
"001415044"
"005203042"
"005203041"
"005406026"
"005406028"
"005406029"
"002559067"
"002107075"
"008505033"
"002563011"
"001336024"
"005636097"
"001323070"
"001328012"
"004403053"
"005502081"
"004586062"
"009266088"
"005405044"
"002434048"
"009214046"
"002587006"
"001419063"
"004559021"
"004559034"
"005636016"
"002605035"
"007401041"
"008313028"
"001410031"
"001410035"
"004612015"
"001415027"
"002576041"
"002530043"
"003208036"
"001334007"
"004517065"
"001312042"
"001301006"
"005508033"
"005508035"
"005508038"
"006320052"
"002605058"
"004517039"
"004402035"
"005506003"
"004613065"
"004613066"
"002513080"
"005608034"
"005612061"
"005503018"
"005504016"
"002605049"
"005110035"
"005110037"
"005110041"
"002406045"
"008538008"
"002406021"
"004509010"
"004622042"
"005647044"
"009112002"
"005403068"
"009250074"
"001410022"
"006217029"
"008519075"
"002456014"
"001419044"
"005616035"
"005625037"
"001413086"
"001408053"
"002530005"
"005604005"
"005679052"
"004401024"
"008204007"
"001354053"
"008506017"
"004406057"
"009107016"
"002543035"
"009220048"
"005665026"
"002566036"
"001318054"
"002566053"
"005204037"
"005657060"
"008543013"
"008529005"
"004586005"
"004575011"
"004575016"
"205318036"
"004575012"
"004207019"
"005640011"
"005611061"
"002435020"
"004527030"
"002538031"
"004305015"
"001431060"
"006208022"
"002570052"
"004559049"
"009201031"
"002436017"
"004540061"
"005609036"
"002559076"
"005609039"
"005609042"
"005615050"
"004630026"
"009221057"
"001408080"
"009202032"
"005652012"
"005652015"
"004206049"
"009212032"
"008201021"
"002530080"
"004584012"
"005613001"
"005613031"
"002618026"
"002461074"
"002102077"
"002595056"
"005626044"
"001426052"
"002515055"
"002582022"
"004201016"
"002552074"
"004530087"
"004538039"
"004597022"
"009224024"
"006514012"
"004622035"
"005647013"
"004101015"
"004547001"
"008413025"
"005660047"
"008212021"
"007302022"
"002527018"
"002576085"
"201110017"
"005660070"
"004573069"
"003103045"
"004501047"
"004505049"
"004524075"
"005601049"
"004517031"
"004517015"
"006410043"
"005648058"
"005602007"
"002432081"
"005626022"
"002433011"
"006215033"
"001312095"
"004518017"
"001352061"
"005655021"
"001411016"
"001352018"
"001352011"
"001352019"
"005607059"
"009226015"
"006510026"
"005306005"
"009209031"
"001325032"
"006101028"
"008104004"
"004105035"
"004550096"
"007306017"
"004550097"
"004637062"
"002402042"
"009244085"
"001408015"
"001431063"
"004621040"
"006514047"
"005305023"
"005401002"
"002555008"
"005401003"
"004207003"
"001318007"
"004102014"
"004555061"
"005107028"
"002442045"
"006517077"
"007204004"
"002523025"
"002450038"
"004545010"
"002539026"
"005644023"
"009205001"
"004519087"
"008214006"
"005620016"
"002518049"
"002427001"
"006320043"
"002431053"
"006420040"
"005117005"
"001318005"
"001318006"
"004545089"
"009251069"
"002605060"
"009207063"
"005649093"
"004211022"
"005649095"
"002555096"
"006519095"
"005612062"
"009260090"
"002543062"
"008308016"
"007202012"
"002572007"
"005606024"
"001413097"
"001430098"
"004202042"
"002584039"
"001354029"
"005649079"
"005102044"
"008204008"
"208126031"
"007204011"
"008408050"
"005680081"
"001423004"
"001403058"
"001340084"
"005610011"
"009115041"
"005203046"
"002544051"
"002601022"
"007206016"
"007405017"
"004517017"
"004632043"
"005631051"
"002103067"
"005636061"
"002431024"
"005628095"
"002630013"
"002539028"
"009126001"
"009252025"
"004207020"
"004207027"
"002461005"
"002412012"
"005679061"
"005679062"
"001419032"
"004107026"
"003108019"
"002302003"
"008533007"
"004550095"
"006408056"
"006408058"
"002565047"
"007309003"
"009223045"
"002402069"
"009266060"
"001404015"
"002552097"
"002621058"
"005603058"
"002424014"
"009266001"
"002406032"
"005601033"
"005601034"
"002541035"
"004550042"
"002570079"
"008418014"
"005649036"
"008418015"
"008418019"
"002434007"
"008418023"
"009210026"
"002560063"
"004536094"
"001344059"
"005613037"
"005613042"
"005605011"
"002523061"
"008533056"
"002423052"
"009233067"
"005106042"
"002434002"
"002434058"
"005626045"
"002570084"
"009107026"
"008504009"
"005666072"
"004612017"
"004594001"
"002531019"
"005602033"
"002531035"
"002531040"
"004575014"
"004565012"
"002301012"
"006101020"
"004562006"
"008519031"
"008302004"
"008530024"
"004507010"
"002611005"
"004642062"
"005684027"
"009257032"
"006410039"
"001108048"
"008208023"
"004588040"
"002557063"
"004574002"
"005637084"
"004540035"
"003102009"
"007302007"
"001303026"
"004597039"
"009216015"
"005616087"
"009255089"
"208126065"
"002517031"
"008406014"
"006403043"
"002545020"
"005675015"
"001336019"
"009105035"
"005635004"
"001314043"
"001308019"
"005621035"
"002540044"
"005509043"
"008220073"
"004406076"
"001424016"
"002570048"
"008514034"
"007104047"
"005201051"
"006408053"
"008505026"
"005607095"
"002635056"
"002423056"
"001205017"
"001423028"
"009122028"
"005630052"
"008506038"
"005601015"
"002513040"
"004503086"
"004503088"
"001204042"
"009224035"
"001408028"
"005668072"
"006216018"
"002412056"
"005102073"
"004634044"
"004517032"
"004517038"
"002434015"
"005626040"
"005403028"
"006406010"
"005666079"
"004594089"
"004109019"
"002515079"
"005666081"
"005204010"
"009111035"
"002107014"
"005107016"
"005107013"
"005107014"
"005107015"
"009244040"
"005304011"
"002545004"
"009101024"
"002605059"
"004584001"
"004545023"
"002432038"
"004551069"
"001413017"
"004616049"
"005683048"
"008506039"
"002424025"
"004514031"
"006311051"
"002416002"
"009112042"
"004206014"
"002101029"
"002461013"
"001354067"
"001402004"
"005635046"
"005683056"
"005650016"
"002615075"
"005650013"
"005308014"
"002555094"
"006104028"
"006104031"
"002529087"
"002438042"
"004550061"
"005628024"
"005628025"
"005628074"
"005628072"
"005628073"
"006303021"
"002305003"
"002550001"
"002580040"
"004514091"
"005626013"
"004581044"
"006527028"
"005615047"
"008506074"
"005615046"
"001310021"
"004104035"
"005682024"
"004309030"
"004603031"
"004559078"
"002570033"
"004620060"
"004302011"
"008305010"
"004539050"
"002404055"
"008412009"
"004202011"
"004573022"
"008535087"
"009256065"
"005605018"
"004627024"
"004405047"
"004405050"
"002566055"
"004587029"
"002607011"
"002420037"
"002434017"
"004533078"
"001311042"
"002504025"
"008112015"
"001211015"
"002561031"
"004203006"
"004519014"
"006201015"
"006201016"
"006201019"
"006201022"
"005603033"
"006408007"
"009226020"
"005628079"
"005628081"
